tweet_id,tweet_id.1,screen_name,time_posted,content,flagged,ari
686,24,ABQJournal,2017-12-22 18:44:06,Acoma Pueblo will get federal aid to repair flood damage  https://t.co/9JOKJwgxBL  https://t.co/P1uLh3S9J3,0,0
802,11,ChipChilders33,2018-01-13 09:02:08,"War torn, third world, famine, disease filled, no education system, no laws, death, slavery, no medicinal supplies isn’t that a shit hole?",0,0
1023,11,KaylaAnaleigh,2018-02-11 15:49:08,"i asked if i could get half sweet half unsweet tea at taco bell and they said ""we don't have that"" then when i asked ""so you don't have sweet or unsweetened tea"" he said ""yes we do"" 🙄🙄",0,0
951,19,Destiiny03,2018-04-28 11:27:47,I want my nose done so bad🙃  https://t.co/EpMgifNGks,0,0
1147,3,teehattt,2018-05-23 14:53:02,Whole time dude was like “wow you have picky veins” yes I know that’s why I asked you to do the other arm 🙄,0,0
771,20,WGXAnews,2018-01-16 01:45:22,Wake up with us on ABC16 and FOX24. @RickDevensWGXA @AKirklen have the latest stories this morning. #wgxa  https://t.co/4MLaMDtFHf,0,0
900,4,MikeNitzel,2018-01-27 21:40:27,"Transcript of an interview with my wife's grandfather, Frank Loos, about his WW2 experiences as a bomber pilot.   https://t.co/bfVQ0ZLlJU",0,0
322,773,pebdog5,2019-08-17 12:58:00,@mollyfprince That’s going to hurt Israel 😂😂😂😂,1,0
259,710,slaguerre3,2019-07-07 21:23:00,"this math in elementary class is about to kill me this summer, but I’m determined to pass it with a B ‼️",1,0
354,805,Timexdistance2,2019-08-23 14:33:00,After that its safe to say that im definitely in an abusive relationship. Haha fml.,1,0
1126,82,beast94,2018-03-21 00:09:56,@KingDinguhLing_ @CapnWontSaveAHo This album is dope!!!!!!,0,0
565,43,MayraWestAf,2018-04-09 12:16:57,The other day Elijah hit me in front of nolen and nolen kicked the shit out of him 😂😩,0,1
555,33,MayraWestAf,2018-04-10 10:14:55,Well I feel so much better after yelling at someone for 30 mins,0,0
375,826,JonGaled,2019-08-26 23:26:00,@spacecoast_stve No way!  They gonna keep the shot up the whole time?!,1,0
982,50,Destiiny03,2018-04-21 22:18:27,"@leijaxc_ Bitch, shut up!!! You know you’re hot. Bye",0,0
782,31,WGXAnews,2018-01-15 16:40:23,"Sorority serves at Loaves and Fishes in honor of Martin Luther King, Jr. Day  https://t.co/DrJLkQuVLw",0,0
826,20,WBAY,2018-01-22 15:52:46,The life and death of @AppletonPD_WI Officer Jacob Frerking shows the impact Make a Wish has on communities:  https://t.co/MhU1IRH9k8  https://t.co/EDZoyz70ip,0,0
1290,19,SOSA_CB_,2018-06-05 14:12:40,"@crayyyyyg @jfd770 @JoyfulRebelFilm @johanbakerr @plains__ @WhatGattusoMad @Reflog_18 @stephenasmith @maxkellerman So every three they shot is uncontested? So they’re supposed to be in rhythm if they aren’t allowed to create shots for themselves? The only time they touch the bell is on kickouts FROM LEBRON, obviously that system isn’t working, but since lbj numbers LOOK GOOD continue the syst",0,0
809,3,WBAY,2018-01-23 10:38:31,"BENTON, Ky. (AP) - Gov. Matt Bevin: 2 killed and 19 injured in shooting at Kentucky high school.",0,0
632,110,MayraWestAf,2018-04-03 21:12:59,Don’t cry because I don’t feel bad for you,0,0
928,1,Kiiirsten_C,2018-01-27 16:31:29,😶😶😶,0,0
61,61,_jennifuurrr,2017-12-26 00:19:00,Yes I'm done pissed off,1,0
987,55,Destiiny03,2018-04-19 19:48:51,"Honestly if you’re that insecure about your relationship and your man cheating on you, you shouldn’t be in a relationship 🤷🏽‍♀️",0,0
268,719,DatBoiDrew_12,2019-07-15 17:17:00,@gabyyrodz @malalunafest @JuiceWorlddd @trippieredd Put a bullet in yo Afro awwwwh!,1,0
427,878,HawkeyeBrooke,2019-09-24 14:34:00,@SykesCharlie I’m going to assume he’s a criminal there to intimidate people and call the police.,1,0
224,265,teehattt,2018-05-26 15:14:00,@champagnemaggie I will murder someone,1,0
426,877,lainemobleyy,2019-09-23 23:59:00,@KurtisMiller98 otw to catch my first murder charge,1,1
1168,4,JRuiz2444,2018-04-03 14:01:18,@jeffrey_poe I’ll give you $21 since your turning 21. It’s basically the same thing,0,0
527,5,MayraWestAf,2018-04-12 09:36:56,I’ve never thought about this......  https://t.co/HRMxPIWKaT,0,0
66,66,TheNewErikT93,2017-12-29 18:27:00,"Reminder to anyone in Hobbs shooting their guns in the air on New Year's: Aim
towards Lovington",1,0
401,852,LBL_Ceedy,2019-09-07 12:04:00,I used to be so hurt like fuck this school😂😂😂 https://t.co/Dzau1naDAu,1,0
644,1,ReginaldDerrett,2017-12-18 19:38:12,"CHlNA OWNS CALIFORNIA🔥 WHO GAVE CHlNA YOUR LAND ?— WELL, THIS EXPLAINS A...  https://t.co/rWQCZFDyvb via @YouTube",0,0
936,4,Destiiny03,2018-04-30 19:15:46,She got wife written all ovaaaa,0,0
332,783,TheBurkeShow,2019-08-19 02:31:00,"I’m all for helping our fellow man, I just don’t think it should happen at gunpoint. Tax dollars cannot solve all the world’s ills. https://t.co/vJidUqZPUN",1,0
976,44,Destiiny03,2018-04-23 17:02:55,My whole heart!!!!!💓💓💓  https://t.co/Rnf5j2NJbr,0,0
598,76,MayraWestAf,2018-04-05 08:52:58,Why do I have so much anxiety????,0,0
626,104,MayraWestAf,2018-04-03 22:24:06,Omg Rt rt rt because I swear I’m that bitch 😂  https://t.co/AAqmjNPKdQ,0,0
823,17,WBAY,2018-01-22 16:55:42,Students at Washington Middle School learn the lifelong impacts of bullying  https://t.co/MR8BBXhVso,0,0
1198,7,DaddyRodge_,2018-04-25 16:34:53,@RicardoNino2 Lmao just get his number and tell him you'll call him back if one becomes available. Even if you don't call at least he'll think he's making progress..,0,0
395,846,ChuckVipperman,2019-08-31 23:26:00,"@SarahLynn2390 @BetoORourke It's not murder if I am defending myself.

Your move, toots.",1,0
137,140,WonkaWinsTwitch,2018-02-24 08:11:00,"Americans want the same government that stood outside a school during an active
shooter situation and ignored many… https://t.co/NY8OAL63uh",1,0
856,50,WBAY,2018-01-19 15:03:26,Fire officials revealing new details on Pittsfield house fire. WATCH LIVE at  https://t.co/g16Jpbgf1V,0,0
191,219,T_Mulherin,2018-05-06 13:32:00,"Quick note: That B1 was the first time this year Sale struck out all three batters in a 1-2-
3 inning. How fitting it came against the Rangers. No matter, DeShields made a great diving stab
in center to end T2. Texas will try to put ball in play this time around",1,0
675,13,ABQJournal,2017-12-23 14:55:07,State anticipates boom in Oil Patch  https://t.co/8bjTXchSQd  https://t.co/lTnSxPpaHk,0,0
506,69,SchnaubertM,2018-03-16 04:20:07,@Thomas1774Paine Replacing one dumbass w another,0,0
788,37,WGXAnews,2018-01-15 11:52:03,Macon Bacon taking suggestions for the name of their mascot  https://t.co/MZ3QRALhFb,0,0
920,7,Kimberly69_,2018-01-26 19:35:03,"Since u know it all , do u know how to fight ?",0,0
173,193,SMichelleH,2018-04-13 22:37:00,"Correction.... my cat is actually Keres, the goddess of violent death. She may actually
murder me one day but she’s just so gosh darn cute.",1,0
444,7,SchnaubertM,2018-03-18 07:38:35,@bgood12345 @CB618444 Cheat and steal like everyday thieves,0,0
787,36,WGXAnews,2018-01-15 12:36:42,South Florida Haitians protest Trump over vulgar comment  https://t.co/BE12kcVSpH,0,0
482,45,SchnaubertM,2018-03-17 06:41:44,@CNYDeplorable @Thomas1774Paine Can’t believe he has the nerve to go to Texas,0,0
1193,2,DaddyRodge_,2018-04-26 12:30:27,Why this dudes house look boring than a mf.. #SunkenPlace  https://t.co/NRAGQ04RFG,0,0
1215,4,SheriffRicStaly,2018-05-10 07:01:28,Great team work with Volusia County Sheriff's Office yesterday getting a Volusia County shooting suspect in the #GreenRoofInn!  https://t.co/drPJFTAqnW,0,0
192,220,fwt1776,2018-05-07 22:04:00,"@KayaJones No ones ever been able to coherently explain how the systematic killing of
an unborn human child ( known as abortion) is “health care”. PPH is facilitating brutal mass
murder. Period.",1,0
1053,9,beast94,2018-05-23 14:38:00,@Nas Imma get u on a track man l promise let me make it in the game!🔥🔥🔥🔥🔥🔥💯🙏🏿👌🏿,0,0
278,729,SheeshCP,2019-07-22 14:28:00,Man old heads at the gym the WORST! Boys quick to throw an elbow but let you say something or foul back and they goin start a riot. This shit be killing me and if you’ve ever hooped w me you know I’m annoying AS FUCK on the court. https://t.co/aPqZ8gVyRc,1,0
212,249,carlyrenee15,2018-05-22 11:39:00,"@Jets_OE Lmaooo I’m out of shape J, you’re gonna kill me",1,0
78,78,kattt98_,2018-01-11 21:54:00,"okay period I get it I’m not pregnant, can you please go away now",1,0
237,280,geraldbryant536,2018-06-05 22:32:00,"@NARAL @Michelle4NM It’s not pro choice it pro murder. Call it what it is. And if
Michelle does win her first act should be to give Lea and Eddy county to Texas since y’all people
up north hate the oilfields and want so-called clean energy. It won’t happen y’all love oil money",1,0
639,117,MayraWestAf,2018-04-02 10:36:50,@MEAGENLEEANNE 😂😂😂😂,0,0
1049,5,beast94,2018-05-23 15:53:15,@ImJaySmooth20 @trapzay1 @deediera Y’all lien I’m unguardable in everything,0,0
898,2,MikeNitzel,2018-01-27 21:43:02,How much of your emotional energy is spent worrying about what might happen?,0,0
1224,3,vja3000,2018-05-24 12:34:36,@realDonaldTrump The @FBI will clean itself up. There are more in that organization that believe in it than don't...,0,0
307,758,ChaseBurnett8,2019-08-01 12:31:00,@CedReed_DE @Tamara_Mariaa @DaChosen1___ Dylan roof also complied with police when they found him (Even though personally I thought they should’ve put a bullet in roof),1,0
345,796,JayceBrandt,2019-08-21 10:04:00,@IllusionOG If it’s not @DARROZ I’m rioting,1,0
799,8,ChipChilders33,2018-01-13 11:05:48,@ThatGuyCaleb_ Y’all didn’t see us burning shit down and throwing violent protests,0,0
752,1,WGXAnews,2018-01-16 15:04:44,"TUESDAY EVENING UPDATE: Snow expected tonight, accumulations likely  https://t.co/vb9FywfCva",0,0
739,8,kbreed89,2018-01-07 20:41:58,“The Yellow Wallpaper” by Charlotte Perkins Gilman “I always lock the door when I creep by daylight.” (87),0,0
596,74,MayraWestAf,2018-04-05 09:14:28,@robbyrobtt 1 and doneee,0,0
916,3,Kimberly69_,2018-01-31 04:58:15,Fuck I hate hospitals,0,0
701,39,ABQJournal,2017-12-21 11:37:04,Casino to be built next to Santa Fe Opera  https://t.co/59yQiZhErA  https://t.co/ogeHTDfK9Y,0,0
243,287,bosstime2009,2018-06-10 22:52:00,@Kerry2021 @mitchellvii I didn't know he was raped!,1,0
1255,4,AliyahRenee_,2018-06-06 19:39:59,Why do all of the good mattresses cost 4K? 😒,0,0
876,70,WBAY,2018-01-18 14:36:14,Body of Jesse Faber found in a storage locker; suspect under arrest:  https://t.co/pZP5IBOUaD,0,0
509,72,SchnaubertM,2018-03-16 04:14:08,@RealJack He did illegal 💩he doesn’t deserve his pension he deserves handcuffs,0,0
646,3,ReginaldDerrett,2017-12-18 13:44:08,Marijuana infused wine is now available in this state:  https://t.co/XWrZaOcgIz # via @AOL,0,0
724,1,i_amunderrated,2017-12-26 17:11:53,@LilTunechi thank you. #D6,0,0
929,2,Kiiirsten_C,2018-01-27 16:30:21,I honestly died laughing when she did this live last night 😫😂😂  https://t.co/oDl7jgyePM,0,0
38,38,ABQJournal,2017-12-19 12:47:00,"Student in Hobbs High School shooting hoax may face charges
https://t.co/YIAN4Hl8YT https://t.co/JZS9aAstc6",1,0
350,801,lexibaybeex3,2019-08-22 22:08:00,Loving myself a lot more lately 🧡 #fuck12 https://t.co/qpZS1KpaKg,1,0
251,702,JellyJam_24,2019-07-05 06:38:00,"He screamed at me about how they were documented and legal and I really wanted to scream back but I didn’t 😔 sure, they were “documented” after they came over here and murdered people for their land, set up a town and started life. But poor families trying to come to America",1,0
1109,65,beast94,2018-04-06 07:43:14,Is this a dream well that's how it feel sometimes l gotta pinch her fat ass to see if its real!,0,0
165,182,catalinaarios,2018-04-06 09:36:00,Y’all ever bend so stress you have a mental breakdown at school lmao fuck,1,0
1258,7,AliyahRenee_,2018-06-05 13:25:30,*calls terriyon for the 800th time even tho he’s at work*,0,0
93,93,svhernandez,2018-01-18 13:56:00,"Jefferson Elementary School no longer on lockdown. Officers are notifying neighbors of
the change in situation.",1,0
63,63,RobRuiizz,2017-12-27 19:59:00,"Hosted by @BigNeechi if you don’t go you’ll regret it, first 20 girls to wanna go with me
get in free. DONT MISS IT… https://t.co/9A3f7Im1dY",1,0
1261,10,AliyahRenee_,2018-06-04 13:59:02,White*,0,0
1111,67,beast94,2018-04-05 14:47:07,@RodrickkJAbeyta 😂😂😂😂😂😂😂😂😂😂 u got me!!!😂😂,0,0
998,66,Destiiny03,2018-04-18 05:53:35,@leijaxc_ Yeah I fucken know!😂,0,0
5,5,martiinez_25,2017-12-11 23:51:00,"Good thing his helper had his gun and he walked outside on them and was able to call
the cops",1,0
1078,34,beast94,2018-05-05 10:37:25,Crips run the world👌🏿🚾♿️🌀,0,0
35,35,chimerakim,2017-12-19 10:08:00,"Student in Hobbs High School shooting hoax may face charges
https://t.co/5HqEbuE9P4 #abq via @abqjournal",1,0
450,13,SchnaubertM,2018-03-18 07:27:14,@TrumpArmyDawn @Comey He’s a big fat liar,0,0
633,111,MayraWestAf,2018-04-03 10:17:25,@destiny4399 happy birthday babe 💕,0,0
571,49,MayraWestAf,2018-04-08 13:12:22,Anybody wanna come to the carnival with my seed and I?,0,0
1289,18,SOSA_CB_,2018-06-05 14:14:44,"@jfd770 @crayyyyyg @JoyfulRebelFilm @johanbakerr @plains__ @WhatGattusoMad @Reflog_18 @stephenasmith @maxkellerman Jeff Green isn’t a slasher? Rodney hood isn’t a slasher? Jr wasn’t a better slasher than shooter at one point? I rather take easy lays and draw fouls then trying to outshoot GS, attack GS interior when they put Looney and Bell in instead of taking SO MUCH THREES.",0,0
208,244,Franceborn,2018-05-20 13:46:00,"@mattdkerr @srivlin @PCunningham57 @eliza1842 Then identify them,and Vote
themOUT..Only Vote for proponents of strict Gun Control to stop the killing fields that have
become our schools!Notice that should not be Sec.of Edu.>an opponent of Public Schools,pro-
NRA Betsy Devros,is MIA speaking against those shootings tragedy",1,0
24,24,zairaa_m,2017-12-15 09:00:00,my grades cannot afford me missing another school day,1,0
145,152,SchnaubertM,2018-03-17 06:38:00,"@broomrider29979 @AlwaysActions @BarbMuenchen @steph93065 @ChristieC733
@KazmierskiR @DonnaWR8 @bfraser747 @VFL2013 @RodStryker @Veteran4Trump
@TruckerBobS Yea she would do us a favor, but don’t reattach it, that just makes me sick and
they probably won’t do anything to him ,",1,0
1112,68,beast94,2018-04-04 07:18:11,Imma put it to yall like this if u don't like old school music and especially like Pac &amp; Big your not gonna like mine just simple as that then ill see the support.💯,0,0
923,10,Kimberly69_,2018-01-26 19:33:02,There nothing on this earth will make me love u like I used to,0,0
16,16,OhDamn_Desi,2017-12-14 03:54:00,I’ve see like 7 shooting stars tonight,1,0
783,32,WGXAnews,2018-01-15 16:06:15,Generation X: 37 percent believe that they won't be able to retire  https://t.co/fKvsS8sOB5,0,0
1281,10,SOSA_CB_,2018-06-05 14:38:22,"@jfd770 @crayyyyyg @JoyfulRebelFilm @johanbakerr @plains__ @WhatGattusoMad @Reflog_18 @stephenasmith @maxkellerman I’m talking about DEFENSE, tony Allen rarely had good offensive games but his DEFENSE was always there same with Ibaka, because I bet the one good game you’re talking has something to do with his offense",0,0
310,761,borrupted_,2019-08-12 00:58:00,please don't get it mistaken. i'll kill you all if i have to.,1,0
566,44,MayraWestAf,2018-04-09 12:14:36,You know what happiness is? Playing on the swings at the age of 20 with your best friend that you’ve had since you were 12 @MEAGENLEEANNE 💕,0,0
155,167,cyberputa,2018-03-25 18:36:00,Also bring a gun with you and shoot me,1,0
1121,77,beast94,2018-03-24 11:21:46,@adalis_rae The Glow Up is real lol💯,0,0
368,819,AlexisBradyknit,2019-08-25 03:21:00,@_DishinDays @mlmattes1 @nbcdays @BrandonBarash @afterbuzztv Back off! If anyone is going to kill Gabi it’s going to be ME!,1,0
415,866,bobbyallenroach,2019-09-16 04:19:00,Woahhhhhhh @keaneofficial is about to kill me in the best way via that new musicccccc. #LoveTooMuch #NothingCanTakeThatAwayFromMe,1,0
175,197,MayraWestAf,2018-04-14 23:48:00,Nothing tops the money you make serving but damn I get my ass kicked sometimes,1,0
142,147,Taylorl1219,2018-03-09 19:36:00,Dukes gonna kill them,1,0
1059,15,beast94,2018-05-16 07:38:16,Man both the teams in the ECF l do not like em!,0,0
847,41,WBAY,2018-01-19 19:49:36,High school boys basketball scores updating at  https://t.co/NYbKhJ00bn ... Girls' scores at  https://t.co/HCYgG3AEHT,0,0
754,3,WGXAnews,2018-01-16 13:49:26,"Officials say communication is key for dealing with snow, cold  https://t.co/pr475JLkNY",0,0
376,827,JessicaLeigh001,2019-08-26 23:42:00,"Dillon dropped his knife on my pants and stained them. I said, “it’s okay, they’re just pants.”
He said, “really? You’re not gonna kill me?”

😂😂 boy, no 😂 idgaf about my pants 😂",1,0
726,3,i_amunderrated,2017-12-23 20:47:57,"13 strippers, James Harden",0,0
209,245,fwt1776,2018-05-20 18:03:00,"Hey @NBA , would it kill you guys to have one of your ungrateful, childish,
disrespectful, overpaid spoil brats from the @warriors and @HoustonRockets put their hands
over their hearts during the anthem? What an absolute waste of space these adult children are.
Grow up!",1,0
1157,13,teehattt,2018-05-16 15:28:05,@dannicabrene I’m sad but she’s annoying now sooo...,0,0
645,2,ReginaldDerrett,2017-12-18 19:08:51,China Owns California: that's why the Fires are Happening!  https://t.co/yLAFT6jhUK via @YouTube,0,0
141,145,KSBY,2018-03-02 12:00:00,"Police standoff prompts lockdown of Taylor Elementary School in #SantaMaria
https://t.co/z67zWoUMwp",1,0
1287,16,SOSA_CB_,2018-06-05 14:24:01,@crayyyyyg @jfd770 @JoyfulRebelFilm @johanbakerr @plains__ @WhatGattusoMad @Reflog_18 @stephenasmith @maxkellerman You said you didn’t start watching the CAVS til ECF and says it’s rigged.. nah it’s the system why try to outshot GS when most of the time their lineup is smaller? ATTACK THE PAINT ESPECIALLY WHEN LOONEY AND BELL IS IN.,0,0
568,46,MayraWestAf,2018-04-09 09:33:29,I don’t give a fuck what any of y’all have to say I’m living my best life,0,0
573,51,MayraWestAf,2018-04-07 22:11:29,Damn Susan,0,0
1108,64,beast94,2018-04-06 07:55:10,Wishin' l could ride my whole life rocking 24k's of gold! Lately l been dreaming bout diamond's &amp; perls,0,0
780,29,WGXAnews,2018-01-15 18:06:21,"Trump marks King day out of view, buffeted by race claims  https://t.co/zAHv8w9x4x",0,0
397,848,hey_ebie,2019-09-05 03:01:00,"I'm pretty sure one can overdose on vitamin c, but it's a risk I'm willing to take. 

The back-to-school cold is the absolute worst. And let's face it, kids and proper disinfectant habits is a lost art, ESPECIALLY with their phones... https://t.co/rhcp7rdhyq",1,0
309,760,ShannyGasm,2019-08-12 00:55:00,@astroeric12 I'll let predictive text answer for me: I'd take you out for a while to get the best results from this article and I don't think I nerded anything else about how to use it like that in a couple hours or something.,1,0
421,872,KartzFM,2019-09-19 14:07:00,@Twist3d_Drift3r @RSR_Andrew14 What if the person trying to kill you has an ar15,1,0
593,71,MayraWestAf,2018-04-05 21:55:57,Shane uploaded a new conspiracy vid! Bitch yes,0,0
449,12,SchnaubertM,2018-03-18 07:27:55,@AMike4761 Dammit man somebody arrest this criminal,0,0
910,14,MikeNitzel,2018-01-23 17:06:20,Today was just one #WeirdDay.,0,0
1002,70,Destiiny03,2018-04-17 13:46:40,@Stayclasssyyy @nini_lozano1 Diary* 😂,0,0
801,10,ChipChilders33,2018-01-13 11:04:57,@ThatGuyCaleb_ We’ve sent tons and tons of foreign aid to many third world countries and nothing has changed,0,0
1174,1,yungmasedgod,2018-04-20 14:11:36,@JamesChesnutt  https://t.co/CQmxgh9mNI,0,0
231,272,S_manthaaa,2018-05-31 18:22:00,Yuh girl has a bomb swim suite for this weekend,1,0
161,178,OG_Ponton,2018-03-31 19:33:00,"I’m allergic to all melons. I’m eating some cantaloupe and my tongue is gonna swell
and I’m going to die. Praise da lort.",1,0
458,21,SchnaubertM,2018-03-18 05:18:01,@DiamondandSilk @j_betska The broward coward,0,0
977,45,Destiiny03,2018-04-23 14:13:36,I just need friends tbh😂,0,0
1297,26,SOSA_CB_,2018-06-05 11:35:38,"@TGodfrey93 @Tsmackthebarber @MyOpini97849657 @ItsMeCathi @JanaBlade1 Nahhh notice you pulled the race card, I didn’t. Its ALWAYS someone who says don’t do the crime wont do the time but says they understand. No matter what race they are there is ALWAYS that person. If you truly understood you wouldn’t have said what you said",0,0
391,842,nosefetish,2019-08-28 13:09:00,https://t.co/lKwzirU3K4,1,0
1103,59,beast94,2018-04-08 13:29:24,"Yes!!!! Yall be ready!!! If u want a sample of my tape hit my link in my Bio! 💯 @ Hobbs, New Mexico  https://t.co/6B52bCXyMm",0,0
254,705,ohwell_janell,2019-07-06 03:23:00,"anybody who wore MAGA hats yesterday, I hope a firework shot up your a** because even that pain doesn’t even slightly describe how the innocent people in the camps feel.",1,0
590,68,MayraWestAf,2018-04-05 22:02:12,@CapnWontSaveAHo There’s too many lol it’s not just one the video is 40 mins long 😂,0,0
245,290,ponchi_k,2018-06-12 14:50:00,"@MissMishaSays @Reuters No I don’t have one. It was pushed under the rug because of
who he was. He was a pediatrician here for years. Everyone in town knew about it. Police offices
that responded and the nursing staff, the girl who called the police.",1,0
1240,19,vja3000,2018-05-24 07:10:06,"@SenSchumer You seem confused, Chuck. Are you asking all of us what you should think about all this?",0,0
648,5,ReginaldDerrett,2017-12-17 15:28:07,@bmicheal1981 @RealParkerD @RapSheet Coons will be coons,0,0
843,37,WBAY,2018-01-20 12:54:04,"A shooting in central Wisconsin left two people dead, and one person injured. The injured victim is expected to survive.  https://t.co/O7zJoP7svN",0,0
712,50,ABQJournal,2017-12-20 18:14:58,Ashlynne Mike's father seeks action in lawsuit filed against tribe  https://t.co/kORT6IVTf3  https://t.co/Ruqckg6SHO,0,0
406,857,DaREALBRATt_,2019-09-09 04:37:00,I HATE A FRIENDLY NIGGA 🤨,1,0
558,36,MayraWestAf,2018-04-09 23:23:37,@MEAGENLEEANNE You took care me of so well ❤️❤️❤️,0,0
791,0,ChipChilders33,2018-01-13 16:44:14,@ThatGuyCaleb_ @JimCarrey Bruh even with nukes we can’t be stopped we have more satellites and STAMS to stop nukes from hitting more than any other nation,0,0
1314,3,Dansoffthewall,2018-06-10 09:03:38,"Wish you nothing but blessings, and I really hope you stop acting like someone you’re not. You’ve changed so much, it breaks my heart.",0,0
1050,6,beast94,2018-05-23 15:33:14,@deediera @ImJaySmooth20 I can smh🤷🏿‍♂️ and Marquel,0,0
188,216,teehattt,2018-05-03 17:53:00,"@hotandhumid I’m not so much concerned about the move, more about the closing
date getting pushed back further. I’m terrified!",1,0
519,2,_gracielee_,2017-12-14 19:27:47,Anyone wanna buy me a new truck or car.????,0,0
679,17,ABQJournal,2017-12-23 09:53:25,White Christmas unlikely across New Mexico  https://t.co/BNUGxg5hDf  https://t.co/GzCUceBUom,0,0
1131,87,beast94,2018-03-16 20:03:17,The same people that will smile in your face will be the same ones to spit on yo grave RNS!,0,0
960,28,Destiiny03,2018-04-26 09:19:16,I go to the gym on my lunch hour so my make up is already on... you want me to take it off just for the gym and put it on afterr again or????  https://t.co/FZz5DxrRKZ,0,0
130,131,jeffrey_poe,2018-02-20 22:14:00,@JRuiz2444 Kobe raped a girl,1,0
792,1,ChipChilders33,2018-01-13 16:41:07,@JimCarrey @ThatGuyCaleb_ Lol Jim Carrey don’t realize we got the most powerful military in the world no one will do shit to us 😎👍🏻 and if they do they will lose bad,0,0
608,86,MayraWestAf,2018-04-04 20:27:20,I know I got a bad reputation,0,0
478,41,SchnaubertM,2018-03-17 06:48:13,"@Doodisgirl These people in politics are the lowest I’ve ever seen, we have to vote in new people in the midterms, no Dems",0,0
132,133,erich_davis,2018-02-21 14:07:00,"La Cueva High School students demand changes to gun laws https://t.co/95e9gVdp7q
#abq via @abqjournal",1,0
631,109,MayraWestAf,2018-04-03 21:15:32,I literally love my son so much ❤️  https://t.co/HxIMnKViC2,0,0
939,7,Destiiny03,2018-04-30 15:20:21,HOLYYY WOWWWW😻🤤  https://t.co/oU9ARcGBlq,0,0
474,37,SchnaubertM,2018-03-17 06:53:40,@dbongino @motorhogman It’s about time,0,0
373,824,Damani_TR,2019-08-26 14:41:00,Mother Nature count your days beloved,1,0
932,0,Destiiny03,2018-05-01 16:20:50,@JuJuMassey Lol ok bet 😂,0,0
9,9,_gracielee_,2017-12-12 13:18:00,"Why does Hobbs gotta act and say they are gonna shoot up the school.? I’m not in class
now getting the good grades… https://t.co/d2EDnorFzG",1,0
36,36,BIGDADDY197569,2017-12-19 10:17:00,"Please support my GoFundMe campaign: https://t.co/K4uR1ksjEw @gofundme please
help me in my grandma https://t.co/L1XcWBhZRV",1,0
187,215,littleponcho66,2018-04-29 22:47:00,"@CJLangdon0574 @auntmimi15 @jimmykimmel @michelleisawolf Abortion should
make every parent sick! How bout these women start taking responsibility for their actions as
opposed to murdering a child in the womb? Our tax dollars pay these women to murder their
children via PP! #notmytaxdollar",1,0
284,735,kyotoamatsukami,2019-07-25 02:00:00,i’m gonna kill myself,1,1
696,34,ABQJournal,2017-12-22 09:49:10,Man gets 15 years in prison for death of deacon who was run over  https://t.co/EMyKnjFB7R  https://t.co/m8ZuXDyTPk,0,0
1222,1,vja3000,2018-05-25 05:41:24,@TuckerCarlson I can say without hesitation there was no way in hell I was ever going to vote for @HillaryClinton.,0,0
166,183,RepStevePearce,2018-04-06 13:02:00,"#ICYMI: It's #TaxSeason! If you or someone you know needs help navigating the filing
process, checkout my Taxpayer Toolkit here: https://t.co/AornQfQsmJ
https://t.co/uWlqF4wGtD",1,0
1268,17,AliyahRenee_,2018-06-04 08:04:02,"Of your man can’t multitask, that just means he can’t occupy two bitches at once. Be grateful.",0,0
91,91,robbyrobtt,2018-01-18 08:42:00,"@_bryceflores Tellm about that bomb a** taco truck, he’s gonna Need a good meal for
the sadness",1,0
537,15,MayraWestAf,2018-04-11 10:58:29,I hate to think about you with somebody else,0,0
1249,8,antiquetrucker,2018-05-26 13:43:44,Anonymous complaint in St. Augustine leads to arrest of two on drug charges  https://t.co/d4xd4p5SKz,0,0
515,78,SchnaubertM,2018-03-16 04:05:09,@marklevinshow That broward coward didn’t want to get shot,0,0
1037,1,Taylorl1219,2018-03-09 20:11:56, https://t.co/6VpLJZBYHz,0,0
315,766,green_vitality,2019-08-14 01:20:00,Bless his heart. 💖💕💖 #EPStrong #EnoughIsEnough #DoSomething https://t.co/phUY8nyAFg,1,0
1271,0,SOSA_CB_,2018-06-08 05:15:40,You are fearless today when it comes to tackling a job you’ve ... More for Aquarius  https://t.co/3Oe8YoErrk,0,0
1105,61,beast94,2018-04-07 11:57:05,Man!!! Im telling you bro that had to be the hardest verse lve ever heard by @chancetherapper and l love this dude!😨💯  https://t.co/na6V4sdWrZ,0,0
718,56,ABQJournal,2017-12-20 11:20:13,"Byrd, Banks poised to join Long's Aztecs  https://t.co/I6wW7Yj1Ck  https://t.co/sO86DE3hXr",0,0
493,56,SchnaubertM,2018-03-16 05:41:47,"@carolehers @Richard44588997 Cut off the illegals they will self deport and the money you save will build the wall , simple",0,0
850,44,WBAY,2018-01-19 18:29:41,#TRAFFIC ALERT - Hortonville: Highway 15 (Main St.) is blocked in both directions at Warner Street by a traffic accident,0,0
904,8,MikeNitzel,2018-01-27 20:57:44,"We lost a great man and educator tonight. My wife's grandfather, Dr. Frank Loos, Emeritus Professor of Psychology at Northeastern Illinois University and former Dean at Lincoln College, died peacefully in his sleep this evening at age 94.",0,0
609,87,MayraWestAf,2018-04-04 20:27:03,Uh huh honeyyyyy,0,0
579,57,MayraWestAf,2018-04-06 18:54:39,There’s only one person who can make me cry and it’s my mom,0,0
